brand,model,capacity,condition,used_price,stock,carrier,color,source,url
Apple,iPhone 5S,64GB,Acceptable,$249.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Silver-Sprint/12076265
Apple,iPhone 5S,64GB,VeryGood,$326.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Silver-Sprint/12076265
Apple,iPhone 5C,32GB,New,$649.00,OutOfStock,Verizon,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Pink-Verizon/12076321
Apple,iPhone 5C,32GB,Refurbished,$234.75,OutOfStock,Verizon,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Pink-Verizon/12076321
Apple,iPhone 5C,32GB,Good,$195.00,OutOfStock,Verizon,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Pink-Verizon/12076321
Apple,iPhone 5C,32GB,Acceptable,$165.00,OutOfStock,Verizon,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Pink-Verizon/12076321
Apple,iPhone 5C,32GB,VeryGood,$218.00,OutOfStock,Verizon,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Pink-Verizon/12076321
Apple,iPhone 5S,64GB,New,$849.00,OutOfStock,Sprint,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Space-Gray-Sprint/12076253
Apple,iPhone 5S,64GB,Refurbished,$352.75,OutOfStock,Sprint,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Space-Gray-Sprint/12076253
Apple,iPhone 5S,64GB,Good,$292.00,OutOfStock,Sprint,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Space-Gray-Sprint/12076253
Apple,iPhone 5S,64GB,Acceptable,$249.00,OutOfStock,Sprint,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Space-Gray-Sprint/12076253
Apple,iPhone 5S,64GB,VeryGood,$326.00,OutOfStock,Sprint,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Space-Gray-Sprint/12076253
Apple,iPhone 5C,32GB,New,$649.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-ATT/12076301
Apple,iPhone 5C,32GB,Refurbished,$230.75,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-ATT/12076301
Apple,iPhone 5C,32GB,Good,$194.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-ATT/12076301
Apple,iPhone 5C,32GB,Acceptable,$163.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-ATT/12076301
Apple,iPhone 5C,32GB,VeryGood,$215.00,OutOfStock,AT&T,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-ATT/12076301
Apple,iPhone 5C,32GB,New,$649.00,OutOfStock,AT&T,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Blue-ATT/12076285
Apple,iPhone 5C,32GB,Refurbished,$230.75,OutOfStock,AT&T,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Blue-ATT/12076285
Apple,iPhone 5C,32GB,Good,$194.00,OutOfStock,AT&T,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Blue-ATT/12076285
Apple,iPhone 5C,32GB,Acceptable,$163.00,OutOfStock,AT&T,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Blue-ATT/12076285
Apple,iPhone 5C,32GB,VeryGood,$215.00,OutOfStock,AT&T,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Blue-ATT/12076285
Apple,iPhone 5S,32GB,New,$749.00,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Gold-Sprint/12076276
Apple,iPhone 5S,32GB,Refurbished,$312.75,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Gold-Sprint/12076276
Apple,iPhone 5S,32GB,Good,$261.00,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Gold-Sprint/12076276
Apple,iPhone 5S,32GB,Acceptable,$222.00,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Gold-Sprint/12076276
Apple,iPhone 5S,32GB,VeryGood,$292.00,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Gold-Sprint/12076276
Apple,iPhone 5C,8GB,New,$450.00,OutOfStock,Sprint,Green,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Green-Sprint/12078165
Apple,iPhone 5C,8GB,Refurbished,$166.75,OutOfStock,Sprint,Green,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Green-Sprint/12078165
Apple,iPhone 5C,8GB,Good,$141.00,OutOfStock,Sprint,Green,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Green-Sprint/12078165
Apple,iPhone 5C,8GB,Acceptable,$120.00,OutOfStock,Sprint,Green,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Green-Sprint/12078165
Apple,iPhone 5C,8GB,VeryGood,$156.00,OutOfStock,Sprint,Green,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Green-Sprint/12078165
Apple,iPhone 5S,16GB,New,$649.00,OutOfStock,Sprint,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Space-Gray-Sprint/12076251
Apple,iPhone 5S,16GB,Refurbished,$263.75,OutOfStock,Sprint,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Space-Gray-Sprint/12076251
Apple,iPhone 5S,16GB,Good,$218.00,OutOfStock,Sprint,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Space-Gray-Sprint/12076251
Apple,iPhone 5S,16GB,Acceptable,$184.00,OutOfStock,Sprint,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Space-Gray-Sprint/12076251
Apple,iPhone 5S,16GB,VeryGood,$241.00,OutOfStock,Sprint,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Space-Gray-Sprint/12076251
Apple,iPhone 5C,8GB,New,$450.00,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-White-Sprint/12078169
Apple,iPhone 5C,8GB,Refurbished,$175.75,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-White-Sprint/12078169
Apple,iPhone 5C,8GB,Good,$147.00,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-White-Sprint/12078169
Apple,iPhone 5C,8GB,Acceptable,$125.00,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-White-Sprint/12078169
Apple,iPhone 5C,8GB,VeryGood,$163.00,OutOfStock,Sprint,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-White-Sprint/12078169
Apple,iPhone 5S,32GB,New,$749.00,OutOfStock,Verizon,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-Verizon/12076267
Apple,iPhone 5S,32GB,Refurbished,$306.75,OutOfStock,Verizon,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-Verizon/12076267
Apple,iPhone 5S,32GB,Good,$266.00,OutOfStock,Verizon,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-Verizon/12076267
Apple,iPhone 5S,32GB,Acceptable,$218.00,OutOfStock,Verizon,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-Verizon/12076267
Apple,iPhone 5S,32GB,VeryGood,$287.00,OutOfStock,Verizon,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-Verizon/12076267
Apple,iPhone 5C,8GB,New,$450.00,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-Sprint/12078161
Apple,iPhone 5C,8GB,Refurbished,$166.75,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-Sprint/12078161
Apple,iPhone 5C,8GB,Good,$141.00,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-Sprint/12078161
Apple,iPhone 5C,8GB,Acceptable,$120.00,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-Sprint/12078161
Apple,iPhone 5C,8GB,VeryGood,$156.00,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-Sprint/12078161
Apple,iPhone 5C,32GB,New,$649.00,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-TMobile/12076307
Apple,iPhone 5C,32GB,Refurbished,$241.75,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-TMobile/12076307
Apple,iPhone 5C,32GB,Good,$201.00,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-TMobile/12076307
Apple,iPhone 5C,32GB,Acceptable,$173.00,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-TMobile/12076307
Apple,iPhone 5C,32GB,VeryGood,$224.00,OutOfStock,T-Mobile,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-TMobile/12076307
Apple,iPhone 5S,32GB,New,$749.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Gold-Verizon/12076279
Apple,iPhone 5S,32GB,Refurbished,$306.75,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Gold-Verizon/12076279
Apple,iPhone 5S,32GB,Good,$266.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Gold-Verizon/12076279
Apple,iPhone 5S,32GB,Acceptable,$218.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Gold-Verizon/12076279
Apple,iPhone 5S,32GB,VeryGood,$286.00,OutOfStock,Verizon,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Gold-Verizon/12076279
Apple,iPhone 5C,8GB,New,$450.00,OutOfStock,AT&T,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Pink-ATT/12078176
Apple,iPhone 5C,8GB,Refurbished,$182.75,OutOfStock,AT&T,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Pink-ATT/12078176
Apple,iPhone 5C,8GB,Good,$154.00,OutOfStock,AT&T,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Pink-ATT/12078176
Apple,iPhone 5C,8GB,Acceptable,$132.00,OutOfStock,AT&T,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Pink-ATT/12078176
Apple,iPhone 5C,8GB,VeryGood,$171.00,OutOfStock,AT&T,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Pink-ATT/12078176
Apple,iPhone 5S,64GB,New,$849.00,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Gold-ATT/12076274
Apple,iPhone 5S,64GB,Refurbished,$317.75,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Gold-ATT/12076274
Apple,iPhone 5S,64GB,Good,$268.00,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Gold-ATT/12076274
Apple,iPhone 5S,64GB,Acceptable,$227.00,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Gold-ATT/12076274
Apple,iPhone 5S,64GB,VeryGood,$296.00,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Gold-ATT/12076274
Apple,iPhone 5S,32GB,Good,$349,,T-Mobile,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Gold-TMobile/12076282
Apple,iPhone 5C,16GB,New,$549.00,OutOfStock,Sprint,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Pink-Sprint/12076318
Apple,iPhone 5C,16GB,Refurbished,$190.75,OutOfStock,Sprint,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Pink-Sprint/12076318
Apple,iPhone 5C,16GB,Good,$161.00,OutOfStock,Sprint,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Pink-Sprint/12076318
Apple,iPhone 5C,16GB,Acceptable,$137.00,OutOfStock,Sprint,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Pink-Sprint/12076318
Apple,iPhone 5C,16GB,VeryGood,$178.00,OutOfStock,Sprint,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Pink-Sprint/12076318
Apple,iPhone 5S,32GB,New,$749.00,OutOfStock,T-Mobile,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-TMobile/12076270
Apple,iPhone 5S,32GB,Refurbished,$302.75,OutOfStock,T-Mobile,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-TMobile/12076270
Apple,iPhone 5S,32GB,Good,$254.00,OutOfStock,T-Mobile,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-TMobile/12076270
Apple,iPhone 5S,32GB,Acceptable,$217.00,OutOfStock,T-Mobile,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-TMobile/12076270
Apple,iPhone 5S,32GB,VeryGood,$283.00,OutOfStock,T-Mobile,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-TMobile/12076270
Apple,iPhone 5C,16GB,New,$549.00,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Blue-Sprint/12076286
Apple,iPhone 5C,16GB,Refurbished,$190.75,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Blue-Sprint/12076286
Apple,iPhone 5C,16GB,Good,$161.00,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Blue-Sprint/12076286
Apple,iPhone 5C,16GB,Acceptable,$137.00,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Blue-Sprint/12076286
Apple,iPhone 5C,16GB,VeryGood,$178.00,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Blue-Sprint/12076286
Apple,iPhone 5C,16GB,New,$549.00,OutOfStock,Verizon,Yellow,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Yellow-Verizon/12076312
Apple,iPhone 5C,16GB,Refurbished,$212.75,OutOfStock,Verizon,Yellow,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Yellow-Verizon/12076312
Apple,iPhone 5C,16GB,Good,$179.00,OutOfStock,Verizon,Yellow,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Yellow-Verizon/12076312
Apple,iPhone 5C,16GB,Acceptable,$152.00,OutOfStock,Verizon,Yellow,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Yellow-Verizon/12076312
Apple,iPhone 5C,16GB,VeryGood,$199.00,OutOfStock,Verizon,Yellow,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Yellow-Verizon/12076312
Apple,iPhone 5S,64GB,New,$849.00,OutOfStock,AT&T,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Space-Gray-ATT/12076250
Apple,iPhone 5S,64GB,Refurbished,$317.75,OutOfStock,AT&T,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Space-Gray-ATT/12076250
Apple,iPhone 5S,64GB,Good,$268.00,OutOfStock,AT&T,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Space-Gray-ATT/12076250
Apple,iPhone 5S,64GB,Acceptable,$227.00,OutOfStock,AT&T,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Space-Gray-ATT/12076250
Apple,iPhone 5S,64GB,VeryGood,$296.00,OutOfStock,AT&T,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Space-Gray-ATT/12076250
Apple,iPhone 5S,16GB,New,$649.00,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Gold-Sprint/12076275
Apple,iPhone 5S,16GB,Refurbished,$259.75,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Gold-Sprint/12076275
Apple,iPhone 5S,16GB,Good,$218.00,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Gold-Sprint/12076275
Apple,iPhone 5S,16GB,Acceptable,$184.00,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Gold-Sprint/12076275
Apple,iPhone 5S,16GB,VeryGood,$241.00,OutOfStock,Sprint,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Gold-Sprint/12076275
Apple,iPhone 5S,64GB,New,$849.00,OutOfStock,Verizon,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Silver-Verizon/12076268
Apple,iPhone 5S,64GB,Refurbished,$330.75,OutOfStock,Verizon,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Silver-Verizon/12076268
Apple,iPhone 5S,64GB,Good,$276.00,OutOfStock,Verizon,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Silver-Verizon/12076268
Apple,iPhone 5S,64GB,Acceptable,$237.00,OutOfStock,Verizon,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Silver-Verizon/12076268
Apple,iPhone 5S,64GB,VeryGood,$306.00,OutOfStock,Verizon,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Silver-Verizon/12076268
Apple,iPhone 5S,16GB,New,$649.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Silver-Sprint/12076263
Apple,iPhone 5S,16GB,Refurbished,$259.75,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Silver-Sprint/12076263
Apple,iPhone 5S,16GB,Good,$218.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Silver-Sprint/12076263
Apple,iPhone 5S,16GB,Acceptable,$184.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Silver-Sprint/12076263
Apple,iPhone 5S,16GB,VeryGood,$241.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Silver-Sprint/12076263
Apple,iPhone 5S,32GB,New,$749.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-Sprint/12076264
Apple,iPhone 5S,32GB,Refurbished,$313.75,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-Sprint/12076264
Apple,iPhone 5S,32GB,Good,$261.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-Sprint/12076264
Apple,iPhone 5S,32GB,Acceptable,$219.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-Sprint/12076264
Apple,iPhone 5S,32GB,VeryGood,$292.00,OutOfStock,Sprint,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Silver-Sprint/12076264
Apple,iPhone 5C,8GB,New,$450.00,OutOfStock,Verizon,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-Verizon/12078162
Apple,iPhone 5C,8GB,Refurbished,$180.75,OutOfStock,Verizon,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-Verizon/12078162
Apple,iPhone 5C,8GB,Good,$152.00,OutOfStock,Verizon,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-Verizon/12078162
Apple,iPhone 5C,8GB,Acceptable,$128.00,OutOfStock,Verizon,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-Verizon/12078162
Apple,iPhone 5C,8GB,VeryGood,$168.00,OutOfStock,Verizon,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-Verizon/12078162
Apple,iPhone 5C,32GB,New,$649.00,OutOfStock,Verizon,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Blue-Verizon/12076289
Apple,iPhone 5C,32GB,Refurbished,$234.75,OutOfStock,Verizon,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Blue-Verizon/12076289
Apple,iPhone 5C,32GB,Good,$195.00,OutOfStock,Verizon,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Blue-Verizon/12076289
Apple,iPhone 5C,32GB,Acceptable,$165.00,OutOfStock,Verizon,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Blue-Verizon/12076289
Apple,iPhone 5C,32GB,VeryGood,$218.00,OutOfStock,Verizon,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-Blue-Verizon/12076289
Apple,iPhone 5S,16GB,New,$649.00,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Gold-ATT/12076272
Apple,iPhone 5S,16GB,Refurbished,$271.75,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Gold-ATT/12076272
Apple,iPhone 5S,16GB,Good,$227.00,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Gold-ATT/12076272
Apple,iPhone 5S,16GB,Acceptable,$193.00,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Gold-ATT/12076272
Apple,iPhone 5S,16GB,VeryGood,$252.00,OutOfStock,AT&T,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Gold-ATT/12076272
Apple,iPhone 5C,16GB,New,$549.00,OutOfStock,AT&T,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Blue-ATT/12076284
Apple,iPhone 5C,16GB,Refurbished,$209.75,OutOfStock,AT&T,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Blue-ATT/12076284
Apple,iPhone 5C,16GB,Good,$175.00,OutOfStock,AT&T,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Blue-ATT/12076284
Apple,iPhone 5C,16GB,Acceptable,$150.00,OutOfStock,AT&T,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Blue-ATT/12076284
Apple,iPhone 5C,16GB,VeryGood,$195.00,OutOfStock,AT&T,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Blue-ATT/12076284
Apple,iPhone 5S,32GB,New,$749.00,OutOfStock,Verizon,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Space-Gray-Verizon/12076255
Apple,iPhone 5S,32GB,Refurbished,$306.75,OutOfStock,Verizon,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Space-Gray-Verizon/12076255
Apple,iPhone 5S,32GB,Good,$267.00,OutOfStock,Verizon,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Space-Gray-Verizon/12076255
Apple,iPhone 5S,32GB,Acceptable,$218.00,OutOfStock,Verizon,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Space-Gray-Verizon/12076255
Apple,iPhone 5S,32GB,VeryGood,$287.00,OutOfStock,Verizon,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Space-Gray-Verizon/12076255
Apple,iPhone 5C,32GB,New,$649.00,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-Verizon/12076305
Apple,iPhone 5C,32GB,Refurbished,$234.75,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-Verizon/12076305
Apple,iPhone 5C,32GB,Good,$195.00,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-Verizon/12076305
Apple,iPhone 5C,32GB,Acceptable,$165.00,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-Verizon/12076305
Apple,iPhone 5C,32GB,VeryGood,$218.00,OutOfStock,Verizon,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-32GB-White-Verizon/12076305
Apple,iPhone 5C,8GB,New,$450.00,OutOfStock,Verizon,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Pink-Verizon/12078178
Apple,iPhone 5C,8GB,Refurbished,$180.75,OutOfStock,Verizon,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Pink-Verizon/12078178
Apple,iPhone 5C,8GB,Good,$152.00,OutOfStock,Verizon,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Pink-Verizon/12078178
Apple,iPhone 5C,8GB,Acceptable,$128.00,OutOfStock,Verizon,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Pink-Verizon/12078178
Apple,iPhone 5C,8GB,VeryGood,$168.00,OutOfStock,Verizon,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Pink-Verizon/12078178
HTC,One,32GB,New,$549.99,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-HTC-One-32GB-Blue-Sprint/12076379
HTC,One,32GB,Refurbished,$205.75,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-HTC-One-32GB-Blue-Sprint/12076379
HTC,One,32GB,Good,$125.75,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-HTC-One-32GB-Blue-Sprint/12076379
HTC,One,32GB,Acceptable,$125.50,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-HTC-One-32GB-Blue-Sprint/12076379
HTC,One,32GB,VeryGood,$129.00,OutOfStock,Sprint,Blue,glyde,https://glyde.com/buy/used-HTC-One-32GB-Blue-Sprint/12076379
HTC,One,32GB,New,$549.99,OutOfStock,Verizon,Blue,glyde,https://glyde.com/buy/used-HTC-One-32GB-Blue-Verizon/12076380
HTC,One,32GB,Refurbished,$228.75,OutOfStock,Verizon,Blue,glyde,https://glyde.com/buy/used-HTC-One-32GB-Blue-Verizon/12076380
